feature_name,organism,gene_symbol,is_current
G3X9V4,mus musculus,Grin2b,1
G3X9X1,mus musculus,Kbtbd2,1
G3X9Y6,mus musculus,Akr1c19,1
G3XA57,mus musculus,Rab11fip2,1
G3XA59,mus musculus,Lrrc32,1
G5E829,mus musculus,Atp2b1,1
G5E845,mus musculus,Kcnk16,1
G5E870,mus musculus,Trip12,1
G5E884,mus musculus,Pak1,1
G5E899,mus musculus,Serpine1,1
G5E8A8,mus musculus,Tekt5,1
G5E8I7,mus musculus,Usp17lc,1
G5E8K5,mus musculus,Ank3,1
G5E8P1,mus musculus,Brd1,1
G5E8Q8,mus musculus,Adgrf5,1
G5E8Z2,mus musculus,Taf4b,1
G8JL40,mus musculus,Kdm1a,1
H3BJZ9,mus musculus,Acaa1a,1
H6RXZ1,mus musculus,Syt1,1
H7BWY3,mus musculus,Agxt2,1
H7BX38,mus musculus,Cxcl12,1
H7BX60,mus musculus,Pot1b,1
H7BX88,mus musculus,Crat,1
I7HJS4,mus musculus,Znf683,1
J3KML8,mus musculus,Gfy,1
J3QK54,mus musculus,Fignl2,1
J3QMI4,mus musculus,Calhm3,1
J3QMK6,mus musculus,Aldh3b3,1
J3QMY9,mus musculus,Top6bl,1
J3QPC3,mus musculus,Actmap,1
J3S6Y1,mus musculus,Tspear,1
J9SQF3,mus musculus,Trpm3,1
K7Q7T7,mus musculus,Rac1,1
K7QD41,mus musculus,Ptk2b,1
L0CL36,mus musculus,Tlr4,1
L0N7N1,mus musculus,Kif14,1
L7N1X6,mus musculus,Fbxw15,1
M0QWB7,mus musculus,Ascl5,1
M1VPI1,mus musculus,Pparg,1
O08523,mus musculus,Tecta,1
O08528,mus musculus,Hk2,1
O08529,mus musculus,Capn2,1
O08530,mus musculus,S1pr1,1
O08532,mus musculus,Cacna2d1,1
O08537,mus musculus,Esr2,1
O08538,mus musculus,Angpt1,1
O08539,mus musculus,Bin1,1
O08543,mus musculus,Efna5,1
O08545,mus musculus,Efna3,1
O08547,mus musculus,Sec22b,1
O08550,mus musculus,Kmt2b,1
O08553,mus musculus,Dpysl2,1
O08573,mus musculus,Lgals9,1
O08574,mus musculus,Mesp2,1
O08575,mus musculus,Eya2,1
O08579,mus musculus,Emd,1
O08580,mus musculus,Esrra,1
O08581,mus musculus,Kcnk1,1
O08582,mus musculus,Gtpbp1,1
O08583,mus musculus,Alyref,1
O08584,mus musculus,Klf6,1
O08585,mus musculus,Clta,1
O08586,mus musculus,Pten,1
O08599,mus musculus,Stxbp1,1
O08600,mus musculus,Endog,1
O08601,mus musculus,Mttp,1
O08602,mus musculus,Raet1a,1
O08603,mus musculus,Raet1b,1
O08604,mus musculus,Raet1c,1
O08605,mus musculus,Mknk1,1
O08608,mus musculus,Oaz2,1
O08609,mus musculus,Mlx,1
O08638,mus musculus,Myh11,1
O08644,mus musculus,Ephb6,1
O08648,mus musculus,Map3k4,1
O08650,mus musculus,Has3,1
O08663,mus musculus,Metap2,1
O08665,mus musculus,Sema3a,1
O08674,mus musculus,Rbpjl,1
O08675,mus musculus,F2rl2,1
O08677,mus musculus,Kng1,1
O08686,mus musculus,Barx2,1
O08689,mus musculus,Mstn,1
O08691,mus musculus,Arg2,1
O08692,mus musculus,Ngp,1
O08696,mus musculus,Foxm1,1
O08705,mus musculus,Slc10a1,1
O08707,mus musculus,Ackr2,1
O08709,mus musculus,Prdx6,1
O08710,mus musculus,Tg,1
O08712,mus musculus,Tnfrsf11b,1
O08715,mus musculus,Akap1,1
O08717,mus musculus,Inhbe,1
O08734,mus musculus,Bak1,1
O08736,mus musculus,Casp12,1
O08738,mus musculus,Casp6,1
O08739,mus musculus,Ampd3,1
O08746,mus musculus,Matn2,1
O08747,mus musculus,Unc5c,1
O08749,mus musculus,Dld,1
O08750,mus musculus,Nfil3,1
O08755,mus musculus,Onecut1,1
O08756,mus musculus,Hsd17b10,1
O08759,mus musculus,Ube3a,1
O08760,mus musculus,Ogg1,1
O08762,mus musculus,Prss12,1
O08785,mus musculus,Clock,1
O08786,mus musculus,Cckar,1
O08788,mus musculus,Dctn1,1
O08789,mus musculus,Mnt,1
O08790,mus musculus,Fpr-s1,1
O08791,mus musculus,Ebf3,1
O08792,mus musculus,Ebf2,1
O08795,mus musculus,Prkcsh,1
O08796,mus musculus,Eef2k,1
O08807,mus musculus,Prdx4,1
O08808,mus musculus,Diaph1,1
O08810,mus musculus,Eftud2,1
O08811,mus musculus,Ercc2,1
O08832,mus musculus,Galnt4,1
O08842,mus musculus,Gfra2,1
O08848,mus musculus,RO60,1
O08849,mus musculus,Rgs2,1
O08852,mus musculus,Pkd1,1
O08856,mus musculus,Ell,1
O08858,mus musculus,Sstr5,1
O08859,mus musculus,Tnfaip6,1
O08863,mus musculus,Birc3,1
O08900,mus musculus,Ikzf3,1
O08901,mus musculus,Bub1,1
O08908,mus musculus,Pik3r2,1
O08911,mus musculus,Mapk12,1
O08912,mus musculus,Galnt1,1
O08914,mus musculus,Faah,1
O08915,mus musculus,Aip,1
O08917,mus musculus,Flot1,1
O08919,mus musculus,Numbl,1
O08934,mus musculus,Uncx,1
O08966,mus musculus,Slc22a1,1
O08967,mus musculus,Cyth3,1
O08969,mus musculus,Phlda2,1
O08983,mus musculus,Hps1,1
O08992,mus musculus,Sdcbp,1
O08997,mus musculus,Atox1,1
O09000,mus musculus,Ncoa3,1
O09005,mus musculus,Degs1,1
O09008,mus musculus,Mfng,1
O09009,mus musculus,Rfng,1
O09010,mus musculus,Lfng,1
O09012,mus musculus,Pex5,1
O09030,mus musculus,Il13ra1,1
O09037,mus musculus,Reg3a,1
O09039,mus musculus,Sh2b3,1
O09043,mus musculus,Napsa,1
O09044,mus musculus,Snap23,1
O09046,mus musculus,Il4i1,1
O09047,mus musculus,C3ar1,1
O09049,mus musculus,Reg3g,1
O09051,mus musculus,Guca2b,1
O09053,mus musculus,Wrn,1
O09061,mus musculus,Psmb1,1
O09100,mus musculus,Gata2,1
O09105,mus musculus,Neurod4,1
O09106,mus musculus,Hdac1,1
O09107,mus musculus,Insl3,1
O09110,mus musculus,Map2k3,1
O09111,mus musculus,Ndufb11,1
O09112,mus musculus,Dusp8,1
O09113,mus musculus,Otp,1
O09114,mus musculus,Ptgds,1
O09118,mus musculus,Ntn1,1
O09126,mus musculus,Sema4d,1
O09127,mus musculus,Epha8,1
O09130,mus musculus,Nfatc2ip,1
O09131,mus musculus,Gsto1,1
O09159,mus musculus,Man2b1,1
O09160,mus musculus,Fut1,1
O09161,mus musculus,Casq2,1
O09164,mus musculus,Sod3,1
O09165,mus musculus,Casq1,1
O09167,mus musculus,Rpl21,1
O09172,mus musculus,Gclm,1
O09173,mus musculus,Hgd,1
O09174,mus musculus,Amacr,1
O09198,mus musculus,Mal,1
O19441,mus musculus,H2-Q1,1
O35047,mus musculus,Psmc3ip,1
O35054,mus musculus,Cldn4,1
O35074,mus musculus,Ptgis,1
O35082,mus musculus,Kl,1
O35083,mus musculus,Agpat1,1
O35084,mus musculus,Cyp27b1,1
O35085,mus musculus,Arx,1
O35089,mus musculus,Cnih2,1
O35099,mus musculus,Map3k5,1
O35111,mus musculus,Kcnk3,1
O35114,mus musculus,Scarb2,1
O35118,mus musculus,Gfra3,1
O35125,mus musculus,Lrrc23,1
O35126,mus musculus,Atn1,1
O35129,mus musculus,Phb2,1
O35130,mus musculus,Emg1,1
O35134,mus musculus,Polr1a,1
O35136,mus musculus,Ncam2,1
O35137,mus musculus,Alx4,1
O35143,mus musculus,Atp5if1,1
O35144,mus musculus,Terf2,1
O35149,mus musculus,Slc30a4,1
O35160,mus musculus,Pitx3,1
O35161,mus musculus,Celsr1,1
O35173,mus musculus,Kcns1,1
O35174,mus musculus,Kcns2,1
O35177,mus musculus,Nedd9,1
O35181,mus musculus,Nrg3,1
O35182,mus musculus,Smad6,1
O35185,mus musculus,Bhlhe40,1
O35188,mus musculus,Cx3cl1,1
O35205,mus musculus,Gzmk,1
O35206,mus musculus,Col15a1,1
O35207,mus musculus,Cdk2ap1,1
O35216,mus musculus,Cenpa,1
O35219,mus musculus,Kcnh2,1
O35226,mus musculus,Psmd4,1
O35227,mus musculus,Adam7,1
O35231,mus musculus,Kifc3,1
O35235,mus musculus,Tnfsf11,1
O35245,mus musculus,Pkd2,1
O35250,mus musculus,Exoc7,1
O35253,mus musculus,Smad7,1
O35261,mus musculus,E2f3,1
O35280,mus musculus,Chek1,1
O35284,mus musculus,Batf,1
O35286,mus musculus,Dhx15,1
O35291,mus musculus,Rnase2,1
O35295,mus musculus,Purb,1
O35298,mus musculus,Aoah,1
O35304,mus musculus,Slc18a3,1
O35305,mus musculus,Tnfrsf11a,1
O35309,mus musculus,Nmi,1
O35310,mus musculus,Hs3st1,1
O35316,mus musculus,Slc6a6,1
O35317,mus musculus,Pbx3,1
O35324,mus musculus,Sh2d1b,1
O35326,mus musculus,Srsf5,1
O35343,mus musculus,Kpna4,1
O35345,mus musculus,Kpna6,1
O35348,mus musculus,Colq,1
O35350,mus musculus,Capn1,1
O35375,mus musculus,Nrp2,1
O35379,mus musculus,Abcc1,1
O35381,mus musculus,Anp32a,1
O35382,mus musculus,Exoc4,1
O35385,mus musculus,Ppef2,1
O35386,mus musculus,Phyh,1
O35387,mus musculus,Hax1,1
O35393,mus musculus,Efnb3,1
O35400,mus musculus,Sult2b1,1
O35405,mus musculus,Pld3,1
O35409,mus musculus,Folh1,1
O35417,mus musculus,Pdyn,1
O35423,mus musculus,Agxt,1
O35425,mus musculus,Bok,1
O35426,mus musculus,Xbp1,1
O35427,mus musculus,Crcp,1
O35435,mus musculus,Dhodh,1
O35437,mus musculus,Tcf21,1
O35445,mus musculus,Rnf5,1
O35449,mus musculus,Prrt1,1
O35451,mus musculus,Atf6b,1
O35453,mus musculus,Hpn,1
O35454,mus musculus,Clcn6,1
O35457,mus musculus,Ccrl2,1
O35464,mus musculus,Sema6a,1
O35465,mus musculus,Fkbp8,1
O35468,mus musculus,Wnt9b,1
O35469,mus musculus,Hsd3b6,1
O35473,mus musculus,C1d,1
O35484,mus musculus,Azin1,1
O35488,mus musculus,Slc27a2,1
O35490,mus musculus,Bhmt,1
O35491,mus musculus,Clk2,1
O35492,mus musculus,Clk3,1
O35493,mus musculus,Clk4,1
O35495,mus musculus,Cdk14,1
O35516,mus musculus,Notch2,1
O35526,mus musculus,Stx1a,1
O35544,mus musculus,Slc1a6,1
O35551,mus musculus,Rabep1,1
O35558,mus musculus,Erk2,1
O35565,mus musculus,Fgf10,1
O35566,mus musculus,Cd151,1
O35593,mus musculus,Psmd14,1
O35594,mus musculus,Ift81,1
O35595,mus musculus,Ptch2,1
O35598,mus musculus,Adam10,1
O35599,mus musculus,Opn1mw,1
O35600,mus musculus,Abca4,1
O35601,mus musculus,Fyb1,1
O35604,mus musculus,Npc1,1
O35607,mus musculus,Bmpr2,1
O35608,mus musculus,Angpt2,1
O35613,mus musculus,Daxx,1
O35615,mus musculus,Zfpm1,1
O35618,mus musculus,Mdm4,1
O35621,mus musculus,Pmm1,1
O35622,mus musculus,Fgf15,1
O35625,mus musculus,Axin1,1
O35626,mus musculus,Rasd1,1
O35627,mus musculus,Nr1i3,1
O35632,mus musculus,Hyal2,1
O35633,mus musculus,Slc32a1,1
O35638,mus musculus,Stag2,1
O35639,mus musculus,Anxa3,1
O35643,mus musculus,Ap1b1,1
O35646,mus musculus,Capn6,1
O35648,mus musculus,Cetn3,1
O35652,mus musculus,Lhx8,1
O35655,mus musculus,Ppef1,1
O35657,mus musculus,Neu1,1
O35658,mus musculus,C1qbp,1
O35659,mus musculus,Glp1r,1
O35664,mus musculus,Ifnar2,1
O35668,mus musculus,Hap1,1
O35671,mus musculus,Itgb1bp1,1
O35674,mus musculus,Adam19,1
O35678,mus musculus,Mgll,1
O35681,mus musculus,Syt3,1
O35685,mus musculus,Nudc,1
O35690,mus musculus,Phox2b,1
O35696,mus musculus,St8sia2,1
O35698,mus musculus,Rbmy,1
O35701,mus musculus,Matn3,1
O35704,mus musculus,Sptlc1,1
O35710,mus musculus,Noct,1
O35714,mus musculus,Tnfrsf18,1
O35716,mus musculus,Socs1,1
O35717,mus musculus,Socs2,1
O35718,mus musculus,Socs3,1
O35719,mus musculus,Rad51b,1
O35728,mus musculus,Cyp4a14,1
O35730,mus musculus,Ring1,1
O35732,mus musculus,Cflar,1
O35738,mus musculus,Klf12,1
O35739,mus musculus,Klf9,1
O35740,mus musculus,Cited2,1
O35744,mus musculus,Chil3,1
O35855,mus musculus,Bcat2,1
O35864,mus musculus,Cops5,1
O35874,mus musculus,Slc1a4,1
O35885,mus musculus,Ascl2,1
O35892,mus musculus,Sp100,1
O35902,mus musculus,Dsg3,1
O35903,mus musculus,Ccl25,1
O35904,mus musculus,Pik3cd,1
O35906,mus musculus,Spib,1
O35914,mus musculus,Bnc1,1
O35926,mus musculus,Cdk5r2,1
O35927,mus musculus,Ctnnd2,1
O35929,mus musculus,Rem1,1
O35930,mus musculus,Gp1ba,1
O35936,mus musculus,Alox8,1
O35942,mus musculus,Nek2,1
O35943,mus musculus,Fxn,1
O35945,mus musculus,Aldh1a7,1
O35949,mus musculus,Elovl3,1
O35954,mus musculus,Pitpnm1,1
O35955,mus musculus,Psmb10,1
O35963,mus musculus,Rab33b,1
O35969,mus musculus,Gamt,1
O35973,mus musculus,Per1,1
O35975,mus musculus,Art2b,1
O35980,mus musculus,Nthl1,1
O35984,mus musculus,Pbx2,1
O35988,mus musculus,Sdc4,1
O54689,mus musculus,Ccr6,1
O54693,mus musculus,Eda,1
O54707,mus musculus,Klrd1,1
O54709,mus musculus,Klrk1,1
O54714,mus musculus,Pias3,1
O54724,mus musculus,Cavin1,1
O54732,mus musculus,Mmp15,1
O54743,mus musculus,Foxf2,1
O54749,mus musculus,Cyp2j5,1
O54751,mus musculus,Crx,1
O54754,mus musculus,Aox1,1
O54774,mus musculus,Ap3d1,1
O54775,mus musculus,Ccn4,1
O54781,mus musculus,Srpk2,1
O54784,mus musculus,Dapk3,1
O54785,mus musculus,Limk2,1
O54786,mus musculus,Dffa,1
O54788,mus musculus,Dffb,1
O54790,mus musculus,Mafg,1
O54794,mus musculus,Aqp7,1
O54799,mus musculus,Nmbr,1
O54803,mus musculus,P2rx6,1
O54804,mus musculus,Chka,1
O54824,mus musculus,Il16,1
O54825,mus musculus,Bysl,1
O54827,mus musculus,Atp10a,1
O54828,mus musculus,Rgs9,1
O54829,mus musculus,Rgs7,1
O54833,mus musculus,Csnk2a2,1
O54834,mus musculus,Arhgap6,1
O54839,mus musculus,Eomes,1
O54851,mus musculus,Gjd2,1
O54863,mus musculus,Tssk2,1
O54864,mus musculus,Suv39h1,1
O54865,mus musculus,Gucy1b1,1
O54879,mus musculus,Hmgb3,1
O54885,mus musculus,Tyrobp,1
O54890,mus musculus,Itgb3,1
O54901,mus musculus,Cd200,1
O54904,mus musculus,B3galt1,1
O54905,mus musculus,B3galt2,1
O54908,mus musculus,Dkk1,1
O54909,mus musculus,Rdh16,1
O54910,mus musculus,Nfkbie,1
O54915,mus musculus,Nr1i2,1
O54916,mus musculus,Reps1,1
O54917,mus musculus,E2f6,1
O54918,mus musculus,Bcl2l11,1
O54926,mus musculus,Siva1,1
O54928,mus musculus,Socs5,1
O54931,mus musculus,Pakap,1
O54940,mus musculus,Bnip2,1
O54941,mus musculus,Smarce1,1
O54942,mus musculus,Cldn5,1
O54943,mus musculus,Per2,1
O54946,mus musculus,Dnajb6,1
O54949,mus musculus,Nlk,1
O54950,mus musculus,Prkag1,1
O54951,mus musculus,Sema6b,1
O54957,mus musculus,Lat,1
O54962,mus musculus,Banf1,1
O54965,mus musculus,Rnf13,1
O54967,mus musculus,Tnk2,1
O54972,mus musculus,Cbfa2t3,1
O54982,mus musculus,Kcnu1,1
O54983,mus musculus,Crym,1
O54984,mus musculus,Get3,1
O54988,mus musculus,Slk,1
O54990,mus musculus,Prom1,1
O54991,mus musculus,Cntnap1,1
O54992,mus musculus,Mapkapk5,1
O54998,mus musculus,Fkbp7,1
O55003,mus musculus,Bnip3,1
O55013,mus musculus,Trappc3,1
O55017,mus musculus,Cacna1b,1
O55022,mus musculus,Pgrmc1,1
O55023,mus musculus,Impa1,1
O55026,mus musculus,Entpd2,1
O55028,mus musculus,Bckdk,1
O55029,mus musculus,Copb2,1
O55033,mus musculus,Nck2,1
O55038,mus musculus,Cxcl13,1
O55040,mus musculus,Nmur1,1
O55042,mus musculus,Snca,1
O55047,mus musculus,Tlk2,1
O55055,mus musculus,Trdmt1,1
O55060,mus musculus,Tpmt,1
O55070,mus musculus,Dnase1l3,1
O55071,mus musculus,Cyp2b19,1
O55087,mus musculus,Mef2b,1
O55091,mus musculus,Impact,1
O55098,mus musculus,Stk10,1
O55100,mus musculus,Syngr1,1
O55102,mus musculus,Bloc1s1,1
O55103,mus musculus,Prx,1
O55106,mus musculus,Strn,1
O55111,mus musculus,Dsg2,1
O55112,mus musculus,Aff2,1
O55123,mus musculus,Mmp10,1
O55127,mus musculus,Cyp26a1,1
O55128,mus musculus,Sap18,1
O55131,mus musculus,Septin7,1
O55134,mus musculus,Pcdh12,1
O55135,mus musculus,Eif6,1
O55137,mus musculus,Acot1,1
O55142,mus musculus,Rpl35a,1
O55143,mus musculus,Atp2a2,1
O55144,mus musculus,Tlx3,1
O55176,mus musculus,Pja1,1
O55183,mus musculus,Stc1,1
O55186,mus musculus,Cd59a,1
O55187,mus musculus,Cbx4,1
O55188,mus musculus,Dmp1,1
O55192,mus musculus,Slc6a2,1
O55201,mus musculus,Supt5h,1
O55203,mus musculus,Ldb2,1
O55208,mus musculus,Figla,1
O55222,mus musculus,Ilk,1
O55225,mus musculus,Otog,1
O55229,mus musculus,Chkb,1
O55230,mus musculus,Rad51d,1
O55233,mus musculus,Cer1,1
O55234,mus musculus,Psmb5,1
O55236,mus musculus,Rngtt,1
O55237,mus musculus,Cd70,1
O55239,mus musculus,Nnmt,1
O55240,mus musculus,Rdh5,1
O55241,mus musculus,Hcrt,1
O55242,mus musculus,Sigmar1,1
O70126,mus musculus,Aurkb,1
O70131,mus musculus,Ninj1,1
O70133,mus musculus,Dhx9,1
O70137,mus musculus,Alx3,1
O70138,mus musculus,Mmp8,1
O70145,mus musculus,Ncf2,1
O70146,mus musculus,Tesk1,1
O70152,mus musculus,Dpm1,1
O70157,mus musculus,Top3a,1
O70161,mus musculus,Pip5k1c,1
O70165,mus musculus,Fcn1,1
O70166,mus musculus,Stmn3,1
O70167,mus musculus,Pik3c2g,1
O70172,mus musculus,Pip4k2a,1
O70174,mus musculus,Chrna4,1
O70176,mus musculus,Adcyap1,1
O70191,mus musculus,Atf5,1
O70194,mus musculus,Eif3d,1
O70200,mus musculus,Aif1,1
O70201,mus musculus,Birc5,1
O70209,mus musculus,Pdlim3,1
O70220,mus musculus,Foxq1,1
O70228,mus musculus,Atp9a,1
O70230,mus musculus,Znf143,1
O70237,mus musculus,Gfi1b,1
O70250,mus musculus,Pgam2,1
O70252,mus musculus,Hmox2,1
O70255,mus musculus,Mpzl2,1
O70258,mus musculus,Sgce,1
O70263,mus musculus,Lnx1,1
O70274,mus musculus,Ptp4a2,1
O70281,mus musculus,Tpst1,1
O70283,mus musculus,Wnt2b,1
O70291,mus musculus,Grk4,1
O70293,mus musculus,Grk6,1
O70302,mus musculus,Cidea,1
O70303,mus musculus,Cideb,1
O70305,mus musculus,Atxn2,1
O70306,mus musculus,Tbx15,1
O70309,mus musculus,Itgb5,1
O70310,mus musculus,Nmt1,1
O70318,mus musculus,Epb41l2,1
O70324,mus musculus,Slc16a2,1
O70325,mus musculus,Gpx4,1
O70326,mus musculus,Grem1,1
O70337,mus musculus,Bik,1
O70342,mus musculus,Npy5r,1
O70343,mus musculus,Ppargc1a,1
O70348,mus musculus,Dxo,1
O70355,mus musculus,Btnl2,1
O70361,mus musculus,Per3,1
O70362,mus musculus,Gpld1,1
O70366,mus musculus,Trp53,1
O70370,mus musculus,Ctss,1
O70372,mus musculus,Tert,1
O70373,mus musculus,Xirp1,1
O70374,mus musculus,Cbfa2t2,1
O70394,mus musculus,Il27ra,1
O70400,mus musculus,Pdlim1,1
O70404,mus musculus,Vamp8,1
O70405,mus musculus,Ulk1,1
O70421,mus musculus,Fzd1,1
O70423,mus musculus,Aoc3,1
O70433,mus musculus,Fhl2,1
O70435,mus musculus,Psma3,1
O70439,mus musculus,Stx7,1
O70443,mus musculus,Gnaz,1
O70445,mus musculus,Bard1,1
O70451,mus musculus,Slc16a7,1
O70456,mus musculus,Sfn,1
O70458,mus musculus,Osmr,1
O70460,mus musculus,Ccl19,1
O70468,mus musculus,Mybpc3,1
O70469,mus musculus,Dok2,1
O70475,mus musculus,Ugdh,1
O70477,mus musculus,Pknox1,1
O70480,mus musculus,Vamp4,1
O70481,mus musculus,Ubr1,1
O70491,mus musculus,Stra6,1
O70492,mus musculus,Snx3,1
O70494,mus musculus,Sp3,1
O70496,mus musculus,Clcn7,1
O70497,mus musculus,Fcn2,1
O70503,mus musculus,Hsd17b12,1
O70507,mus musculus,Hcn4,1
O70514,mus musculus,Fgfbp1,1
O70546,mus musculus,Kdm6a,1
O70548,mus musculus,Tcap,1
O70551,mus musculus,Srpk1,1
O70552,mus musculus,Btg4,1
O70566,mus musculus,Diaph2,1
O70570,mus musculus,Pigr,1
O70571,mus musculus,Pdk4,1
O70572,mus musculus,Smpd2,1
O70576,mus musculus,Stag3,1
O70577,mus musculus,Slc22a2,1
O70578,mus musculus,Cacng1,1
O70579,mus musculus,Slc25a17,1
O70582,mus musculus,Alox12b,1
O70583,mus musculus,Mid1,1
O70584,mus musculus,Nkx2-8,1
O70585,mus musculus,Dtnb,1
O70589,mus musculus,Cask,1
O70622,mus musculus,Rtn2,1
O70624,mus musculus,Myoc,1
O70628,mus musculus,Pde9a,1
O88174,mus musculus,Cd46,1
O88188,mus musculus,Ly86,1
O88196,mus musculus,Ttc3,1
O88199,mus musculus,Chst3,1
O88207,mus musculus,Col5a1,1
O88271,mus musculus,Cfdp1,1
O88273,mus musculus,Grem2,1
O88282,mus musculus,Bcl6b,1
O88286,mus musculus,Wiz,1
O88291,mus musculus,Znf326,1
O88307,mus musculus,Sorl1,1
O88310,mus musculus,Itln1,1
O88312,mus musculus,Agr2,1
O88319,mus musculus,Ntsr1,1
O88322,mus musculus,Nid2,1
O88324,mus musculus,Cd83,1
O88325,mus musculus,Naglu,1
O88329,mus musculus,Myo1a,1
O88335,mus musculus,Kcnj1,1
O88342,mus musculus,Wdr1,1
O88343,mus musculus,Slc4a4,1
O88351,mus musculus,Ikbkb,1
O88379,mus musculus,Baz1a,1
O88384,mus musculus,Vti1b,1
O88393,mus musculus,Tgfbr3,1
O88398,mus musculus,Avil,1
O88410,mus musculus,Cxcr3,1
O88413,mus musculus,Tulp3,1
O88427,mus musculus,Cacna1h,1
O88428,mus musculus,Papss2,1
O88444,mus musculus,Adcy1,1
O88445,mus musculus,Aurkc,1
O88447,mus musculus,Klc1,1
O88448,mus musculus,Klc2,1
O88452,mus musculus,Stc2,1
O88454,mus musculus,Kcnk4,1
O88455,mus musculus,Dhcr7,1
O88456,mus musculus,Capns1,1
O88466,mus musculus,Znf106,1
O88470,mus musculus,Foxl2,1
O88477,mus musculus,Igf2bp1,1
O88485,mus musculus,Dync1i1,1
O88487,mus musculus,Dync1i2,1
O88491,mus musculus,Nsd1,1
O88495,mus musculus,Gpr50,1
O88502,mus musculus,Pde8a,1
O88507,mus musculus,Cntfr,1
O88508,mus musculus,Dnmt3a,1
O88509,mus musculus,Dnmt3b,1
O88513,mus musculus,Gmnn,1
O88516,mus musculus,Dll3,1
O88522,mus musculus,Ikbkg,1
O88531,mus musculus,Ppt1,1
O88533,mus musculus,Ddc,1
O88536,mus musculus,Fpr2,1
O88543,mus musculus,Cops3,1
O88551,mus musculus,Cldn1,1
O88552,mus musculus,Cldn2,1
O88554,mus musculus,Parp2,1
O88559,mus musculus,Men1,1
O88561,mus musculus,Slc27a3,1
O88566,mus musculus,Axin2,1
O88569,mus musculus,Hnrnpa2b1,1
O88572,mus musculus,Lrp6,1
O88574,mus musculus,Sap30,1
O88575,mus musculus,Slc6a20b,1
O88576,mus musculus,Slc6a18,1
O88587,mus musculus,Comt,1
O88593,mus musculus,Pglyrp1,1
O88597,mus musculus,Becn1,1
O88602,mus musculus,Cacng2,1
O88609,mus musculus,Lmx1b,1
O88621,mus musculus,Foxh1,1
O88622,mus musculus,Parg,1
O88623,mus musculus,Usp2,1
O88627,mus musculus,Slc28a2,1
O88630,mus musculus,Gosr1,1
O88632,mus musculus,Sema3f,1
O88634,mus musculus,F2rl3,1
O88643,mus musculus,Pak1,1
O88653,mus musculus,Lamtor3,1
O88662,mus musculus,Emp2,1
O88665,mus musculus,Brd7,1
O88667,mus musculus,Rrad,1
O88668,mus musculus,Creg1,1
O88673,mus musculus,Dgka,1
O88676,mus musculus,Mmp23,1
O88689,mus musculus,Pcdha4,1
O88693,mus musculus,Ugcg,1
O88696,mus musculus,Clpp,1
O88697,mus musculus,Stk16,1
O88700,mus musculus,Blm,1
O88703,mus musculus,Hcn2,1
O88704,mus musculus,Hcn1,1
O88705,mus musculus,Hcn3,1
O88708,mus musculus,Orc4,1
O88712,mus musculus,Ctbp1,1
O88713,mus musculus,Klrg1,1
O88721,mus musculus,Avpr2,1
O88728,mus musculus,Ifitm5,1
O88735,mus musculus,Map7,1
O88736,mus musculus,Hsd17b7,1
O88737,mus musculus,Bsn,1
O88738,mus musculus,Birc6,1
O88741,mus musculus,Gdap1,1
O88746,mus musculus,Tom1,1
O88783,mus musculus,F5,1
O88786,mus musculus,Il13ra2,1
O88792,mus musculus,F11r,1
O88799,mus musculus,Zan,1
O88809,mus musculus,Dcx,1
O88811,mus musculus,Stam2,1
O88816,mus musculus,Aanat,1
O88819,mus musculus,Fut9,1
O88822,mus musculus,Sc5d,1
O88824,mus musculus,Jtb,1
O88829,mus musculus,St3gal5,1
O88833,mus musculus,Cyp4a10,1
O88838,mus musculus,Spsb2,1
O88839,mus musculus,Adam15,1
O88844,mus musculus,Idh1,1
O88845,mus musculus,Akap10,1
O88848,mus musculus,Arl6,1
O88856,mus musculus,Tpst2,1
O88870,mus musculus,Best1,1
O88874,mus musculus,Ccnk,1
O88875,mus musculus,Cd160,1
O88876,mus musculus,Dhrs3,1
O88878,mus musculus,Zfand5,1
O88879,mus musculus,Apaf1,1
O88890,mus musculus,Sh2d1a,1
O88895,mus musculus,Hdac3,1
O88898,mus musculus,Tp63,1
O88904,mus musculus,Hipk1,1
O88907,mus musculus,Pias1,1
O88908,mus musculus,Soat2,1
O88909,mus musculus,Slc22a8,1
O88910,mus musculus,Mpp3,1
O88932,mus musculus,Kcnj15,1
O88935,mus musculus,Syn1,1
O88939,mus musculus,Zbtb7a,1
O88940,mus musculus,Msc,1
O88942,mus musculus,Nfatc1,1
O88947,mus musculus,F10,1
O88951,mus musculus,Lin7b,1
O88952,mus musculus,Lin7c,1
O88962,mus musculus,Cyp8b1,1
O88967,mus musculus,Yme1l1,1
O88974,mus musculus,Setdb1,1
O88978,mus musculus,Dnaaf11,1
O88983,mus musculus,Stx8,1
O88987,mus musculus,Akap3,1
O88990,mus musculus,Actn3,1
O88992,mus musculus,C1ql1,1
O88998,mus musculus,Olfm1,1
O89001,mus musculus,Cpd,1
O89016,mus musculus,Abcd4,1
O89017,mus musculus,Lgmn,1
O89019,mus musculus,Invs,1
O89020,mus musculus,Afm,1
O89023,mus musculus,Tpp1,1
O89026,mus musculus,Robo1,1
O89029,mus musculus,Matn4,1
O89032,mus musculus,Sh3pxd2a,1
O89033,mus musculus,Cdc6,1
O89050,mus musculus,Mkln1,1
O89051,mus musculus,Itm2b,1
O89053,mus musculus,Coro1a,1
