feature_name,organism,gene_symbol,is_current
A0A5C2GRS6,homo sapiens,A0A5C2GRS6,1
A0A5C2GSF9,homo sapiens,A0A5C2GSF9,1
A0A5C2GT83,homo sapiens,A0A5C2GT83,1
A0A5C2GUJ7,homo sapiens,A0A5C2GUJ7,1
A0A5C2GVH0,homo sapiens,A0A5C2GVH0,1
A0A5C2GW59,homo sapiens,A0A5C2GW59,1
A0A5C2GET8,homo sapiens,A0A5C2GET8,1
A0A5C2GLR2,homo sapiens,A0A5C2GLR2,1
A0A5C2GWK2,homo sapiens,A0A5C2GWK2,1
A0A5C2H0D5,homo sapiens,A0A5C2H0D5,1
A0A3G2CJ48,homo sapiens,A0A3G2CJ48,1
A0A3G2YUZ9,homo sapiens,A0A3G2YUZ9,1
A0A3G5ASV1,homo sapiens,A0A3G5ASV1,1
A0A3S6RFK4,homo sapiens,A0A3S6RFK4,1
A0A3S6RHI6,homo sapiens,A0A3S6RHI6,1
A0A3S9JI20,homo sapiens,A0A3S9JI20,1
A0A3Q9WYE7,homo sapiens,A0A3Q9WYE7,1
A0A7I2RW32,homo sapiens,A0A7I2RW32,1
A0A7I2V2F9,homo sapiens,A0A7I2V2F9,1
A0A7I2V382,homo sapiens,A0A7I2V382,1
A0A7I2V4V3,homo sapiens,A0A7I2V4V3,1
A0A7I2YQM4,homo sapiens,A0A7I2YQM4,1
A0A7I2YQT5,homo sapiens,A0A7I2YQT5,1
A0A7L7TNK5,homo sapiens,A0A7L7TNK5,1
A0A7L7TX75,homo sapiens,A0A7L7TX75,1
A0A7L9QHV2,homo sapiens,A0A7L9QHV2,1
A0A7M4CF15,homo sapiens,A0A7M4CF15,1
A0A288QY31,homo sapiens,A0A288QY31,1
A0A2H4FZE4,homo sapiens,A0A2H4FZE4,1
A0A2I4PZD2,homo sapiens,A0A2I4PZD2,1
A0A2I6J4C1,homo sapiens,A0A2I6J4C1,1
A0A2I2JL25,homo sapiens,A0A2I2JL25,1
A0A2I4PZS6,homo sapiens,A0A2I4PZS6,1
A0A2K9VPU8,homo sapiens,A0A2K9VPU8,1
A0AAG2UW28,homo sapiens,A0AAG2UW28,1
A0A858B8Q0,homo sapiens,A0A858B8Q0,1
A0A858LK77,homo sapiens,A0A858LK77,1
A0A8F5J0A6,homo sapiens,A0A8F5J0A6,1
A0A8F7CG09,homo sapiens,A0A8F7CG09,1
A0A8Q3SI31,homo sapiens,A0A8Q3SI31,1
A0A8V8TKG6,homo sapiens,A0A8V8TKG6,1
A0A8V8TPH3,homo sapiens,A0A8V8TPH3,1
A0A8V8TQ31,homo sapiens,A0A8V8TQ31,1
A0A8V8TQD3,homo sapiens,A0A8V8TQD3,1
A0A994J3L5,homo sapiens,A0A994J3L5,1
A0A994J4K3,homo sapiens,A0A994J4K3,1
A0A7P0T8F4,homo sapiens,A0A7P0T8F4,1
A0A7P0Z451,homo sapiens,A0A7P0Z451,1
A0A7R9KAG9,homo sapiens,A0A7R9KAG9,1
A0A5F9ZI16,homo sapiens,A0A5F9ZI16,1
A0A411IGL6,homo sapiens,A0A411IGL6,1
A0A823ADP9,homo sapiens,A0A823ADP9,1
A0A482LU72,homo sapiens,A0A482LU72,1
A0A494C007,homo sapiens,A0A494C007,1
A0A494C034,homo sapiens,A0A494C034,1
A0A499FJN7,homo sapiens,A0A499FJN7,1
A0A2P1DTR1,homo sapiens,A0A2P1DTR1,1
A0A2P9FIU0,homo sapiens,A0A2P9FIU0,1
A0A2P9G7R0,homo sapiens,A0A2P9G7R0,1
A0A2R8Y866,homo sapiens,A0A2R8Y866,1
A0A2R8YE71,homo sapiens,A0A2R8YE71,1
A0A2R8YF24,homo sapiens,A0A2R8YF24,1
A0A2S1NCF7,homo sapiens,A0A2S1NCF7,1
A0A2U7NN05,homo sapiens,A0A2U7NN05,1
A0A3B3IRS3,homo sapiens,A0A3B3IRS3,1
A0A669KAW8,homo sapiens,A0A669KAW8,1
A0A7S5BZC8,homo sapiens,A0A7S5BZC8,1
A0A7S5C0P8,homo sapiens,A0A7S5C0P8,1
A0A7S5C1F7,homo sapiens,A0A7S5C1F7,1
A0A7S5C1T6,homo sapiens,A0A7S5C1T6,1
A0A7S5C221,homo sapiens,A0A7S5C221,1
A0A7S5C296,homo sapiens,A0A7S5C296,1
A0A7S5C396,homo sapiens,A0A7S5C396,1
A0A7S5C3Y0,homo sapiens,A0A7S5C3Y0,1
A0A7S5C5S9,homo sapiens,A0A7S5C5S9,1
A0A7S5C6D5,homo sapiens,A0A7S5C6D5,1
A0A7S5C6G4,homo sapiens,A0A7S5C6G4,1
A0A7S5EV34,homo sapiens,A0A7S5EV34,1
A0A7S5EX21,homo sapiens,A0A7S5EX21,1
A0A7S5EXT2,homo sapiens,A0A7S5EXT2,1
A0A7S5EYI9,homo sapiens,A0A7S5EYI9,1
A0A7S9YU75,homo sapiens,A0A7S9YU75,1
A0A7U3JYT6,homo sapiens,A0A7U3JYT6,1
A0A7U3K2M4,homo sapiens,A0A7U3K2M4,1
A0A6B7G0R3,homo sapiens,A0A6B7G0R3,1
A0A6B7G351,homo sapiens,A0A6B7G351,1
A0A6B7KZ05,homo sapiens,A0A6B7KZ05,1
A0A6G9W189,homo sapiens,A0A6G9W189,1
A0A7P0Z472,homo sapiens,A0A7P0Z472,1
A0A7S5EXV5,homo sapiens,A0A7S5EXV5,1
A0A6Q8PGM1,homo sapiens,A0A6Q8PGM1,1
A0A6Q8PH97,homo sapiens,A0A6Q8PH97,1
A0A6G9L5U7,homo sapiens,A0A6G9L5U7,1
A0A4Y6GKL5,homo sapiens,A0A4Y6GKL5,1
A0A5A4LJB6,homo sapiens,A0A5A4LJB6,1
A0A5C2GQM3,homo sapiens,A0A5C2GQM3,1
A0A5C2GUN9,homo sapiens,A0A5C2GUN9,1
A0A5H2UIF9,homo sapiens,A0A5H2UIF9,1
A0A590UK42,homo sapiens,A0A590UK42,1
A0A5C2G7D6,homo sapiens,A0A5C2G7D6,1
A0A5C2G933,homo sapiens,A0A5C2G933,1
A0A5C2GBT5,homo sapiens,A0A5C2GBT5,1
A0A5C2GIP0,homo sapiens,A0A5C2GIP0,1
A0A5C2GSP2,homo sapiens,A0A5C2GSP2,1
A0A5C2GV32,homo sapiens,A0A5C2GV32,1
A0A5C2GYM2,homo sapiens,A0A5C2GYM2,1
A0AAQ5BHQ2,homo sapiens,A0AAQ5BHQ2,1
A0A5C2G3F4,homo sapiens,A0A5C2G3F4,1
A0A5C2GA99,homo sapiens,A0A5C2GA99,1
A0A5C2GM71,homo sapiens,A0A5C2GM71,1
A0A5F9ZH45,homo sapiens,A0A5F9ZH45,1
A0A5H2USG5,homo sapiens,A0A5H2USG5,1
A0A5H2UY07,homo sapiens,A0A5H2UY07,1
A0A590UJ37,homo sapiens,A0A590UJ37,1
A0A590UKA0,homo sapiens,A0A590UKA0,1
A0A5A4LI97,homo sapiens,A0A5A4LI97,1
A0A5A4LU34,homo sapiens,A0A5A4LU34,1
A0A5C2FYM3,homo sapiens,A0A5C2FYM3,1
A0A5C2G178,homo sapiens,A0A5C2G178,1
A0A5C2G8J1,homo sapiens,A0A5C2G8J1,1
A0A2U3TZH1,homo sapiens,A0A2U3TZH1,1
A0A2U7NEC1,homo sapiens,A0A2U7NEC1,1
A0A2U8J998,homo sapiens,A0A2U8J998,1
A0A2U9EWT9,homo sapiens,A0A2U9EWT9,1
A0A5C2FTW0,homo sapiens,A0A5C2FTW0,1
A0A5C2FUR3,homo sapiens,A0A5C2FUR3,1
A0A5C2FV57,homo sapiens,A0A5C2FV57,1
A0A5C2FX03,homo sapiens,A0A5C2FX03,1
A0A5C2FYN9,homo sapiens,A0A5C2FYN9,1
A0A5C2FZ05,homo sapiens,A0A5C2FZ05,1
A0A5C2G3B0,homo sapiens,A0A5C2G3B0,1
A0A5C2G408,homo sapiens,A0A5C2G408,1
A0A5C2G629,homo sapiens,A0A5C2G629,1
A0A5C2G6U8,homo sapiens,A0A5C2G6U8,1
A0A5C2G930,homo sapiens,A0A5C2G930,1
A0A5C2GGJ6,homo sapiens,A0A5C2GGJ6,1
A0A5C2GGQ0,homo sapiens,A0A5C2GGQ0,1
A0A5C2GHY4,homo sapiens,A0A5C2GHY4,1
A0A5C2GK67,homo sapiens,A0A5C2GK67,1
A0A5C2GLV1,homo sapiens,A0A5C2GLV1,1
A0A5C2GLZ6,homo sapiens,A0A5C2GLZ6,1
A0A5C2GN39,homo sapiens,A0A5C2GN39,1
A0A5C2GNY2,homo sapiens,A0A5C2GNY2,1
A0A5C2GQQ2,homo sapiens,A0A5C2GQQ2,1
A0A5C2GTU4,homo sapiens,A0A5C2GTU4,1
A0A2X0SR54,homo sapiens,A0A2X0SR54,1
A0A2Z5XAF9,homo sapiens,A0A2Z5XAF9,1
A0A343GQY3,homo sapiens,A0A343GQY3,1
A0A343SQK6,homo sapiens,A0A343SQK6,1
A0A343YS93,homo sapiens,A0A343YS93,1
A0A344AJY5,homo sapiens,A0A344AJY5,1
A0A345ALS8,homo sapiens,A0A345ALS8,1
A0A384NL10,homo sapiens,A0A384NL10,1
A0A8V8TQM3,homo sapiens,A0A8V8TQM3,1
A0A3G8GE26,homo sapiens,A0A3G8GE26,1
A0A3S6H758,homo sapiens,A0A3S6H758,1
A0A3S6H7K8,homo sapiens,A0A3S6H7K8,1
A0A3S6RIW4,homo sapiens,A0A3S6RIW4,1
A0A7I2RN43,homo sapiens,A0A7I2RN43,1
A0A7I2V2I2,homo sapiens,A0A7I2V2I2,1
A0A7I2V2S2,homo sapiens,A0A7I2V2S2,1
A0A7I2YQD0,homo sapiens,A0A7I2YQD0,1
A0A7D9BUI7,homo sapiens,A0A7D9BUI7,1
A0A7G7XYL1,homo sapiens,A0A7G7XYL1,1
A0A804HK24,homo sapiens,A0A804HK24,1
A0A804HKF2,homo sapiens,A0A804HKF2,1
A0A8I5KRQ5,homo sapiens,A0A8I5KRQ5,1
A0A8I5KRX8,homo sapiens,A0A8I5KRX8,1
A0A8I5KU16,homo sapiens,A0A8I5KU16,1
A0A8I5KUS2,homo sapiens,A0A8I5KUS2,1
A0A8I5KXV7,homo sapiens,A0A8I5KXV7,1
A0A8I5KY70,homo sapiens,A0A8I5KY70,1
A0AAA9XBX5,homo sapiens,A0AAA9XBX5,1
A0A804HL42,homo sapiens,A0A804HL42,1
A0A858LG77,homo sapiens,A0A858LG77,1
A0A896YBD6,homo sapiens,A0A896YBD6,1
A0A8E4J488,homo sapiens,A0A8E4J488,1
A0A8E8PIZ9,homo sapiens,A0A8E8PIZ9,1
A0A8Q3SI05,homo sapiens,A0A8Q3SI05,1
A0A8Q3WKZ1,homo sapiens,A0A8Q3WKZ1,1
A0A8Q3WLF4,homo sapiens,A0A8Q3WLF4,1
A0A8V8TLU0,homo sapiens,A0A8V8TLU0,1
A0A8V8TMM5,homo sapiens,A0A8V8TMM5,1
A0A5C2GAM7,homo sapiens,A0A5C2GAM7,1
A0A5C2GLH9,homo sapiens,A0A5C2GLH9,1
A0A5C2GR18,homo sapiens,A0A5C2GR18,1
A0A5C2G315,homo sapiens,A0A5C2G315,1
A0A5C2G384,homo sapiens,A0A5C2G384,1
A0A5C2G3Q8,homo sapiens,A0A5C2G3Q8,1
A0A5C2G5J1,homo sapiens,A0A5C2G5J1,1
A0A5C2G6S6,homo sapiens,A0A5C2G6S6,1
A0A5C2GA14,homo sapiens,A0A5C2GA14,1
A0A5C2GAI9,homo sapiens,A0A5C2GAI9,1
A0A5C2GHM2,homo sapiens,A0A5C2GHM2,1
A0A5C2GK03,homo sapiens,A0A5C2GK03,1
A0A5C2GKY9,homo sapiens,A0A5C2GKY9,1
A0A5C2GQS8,homo sapiens,A0A5C2GQS8,1
A0A5C2GR83,homo sapiens,A0A5C2GR83,1
A0A5C2GXI4,homo sapiens,A0A5C2GXI4,1
A0A5C2GY79,homo sapiens,A0A5C2GY79,1
A0A5C2GYR5,homo sapiens,A0A5C2GYR5,1
A0A5C2GZG6,homo sapiens,A0A5C2GZG6,1
A0A5C2H1G1,homo sapiens,A0A5C2H1G1,1
A0A5C2H359,homo sapiens,A0A5C2H359,1
A0A7P0T969,homo sapiens,A0A7P0T969,1
A0A7P0TA70,homo sapiens,A0A7P0TA70,1
A0A7P0TBG4,homo sapiens,A0A7P0TBG4,1
A0A7P0Z4H0,homo sapiens,A0A7P0Z4H0,1
A0A7S5C2I3,homo sapiens,A0A7S5C2I3,1
A0A7L4X6N7,homo sapiens,A0A7L4X6N7,1
A0A7L4X702,homo sapiens,A0A7L4X702,1
A0A411HBC7,homo sapiens,A0A411HBC7,1
A0A6I8PLG0,homo sapiens,A0A6I8PLG0,1
A0A0X7YL45,homo sapiens,A0A0X7YL45,1
A0A0X7YRM5,homo sapiens,A0A0X7YRM5,1
A0A0X9V9B3,homo sapiens,A0A0X9V9B3,1
A0A0Y0K9C3,homo sapiens,A0A0Y0K9C3,1
A0A140TA03,homo sapiens,A0A140TA03,1
A0A0X7YYP3,homo sapiens,A0A0X7YYP3,1
A0A0X7YYX2,homo sapiens,A0A0X7YYX2,1
A0A0X7YLK0,homo sapiens,A0A0X7YLK0,1
A0A140H964,homo sapiens,A0A140H964,1
A0A1B1UZB7,homo sapiens,A0A1B1UZB7,1
A0A1X9I493,homo sapiens,A0A1X9I493,1
A0A678ZHR8,homo sapiens,A0A678ZHR8,1
A0A678ZVE0,homo sapiens,A0A678ZVE0,1
A0A678ZXH4,homo sapiens,A0A678ZXH4,1
A0A679A092,homo sapiens,A0A679A092,1
A0A482IC54,homo sapiens,A0A482IC54,1
A0A494C0N6,homo sapiens,A0A494C0N6,1
A0A4P2SRI2,homo sapiens,A0A4P2SRI2,1
A0A4P2SU35,homo sapiens,A0A4P2SU35,1
A0A4P2SV16,homo sapiens,A0A4P2SV16,1
A0A8F7GNN8,homo sapiens,A0A8F7GNN8,1
A0A4P2SRW6,homo sapiens,A0A4P2SRW6,1
A0A4P2SSP4,homo sapiens,A0A4P2SSP4,1
A0A4Y6GU97,homo sapiens,A0A4Y6GU97,1
A0A514YDS2,homo sapiens,A0A514YDS2,1
A0A5C2FW36,homo sapiens,A0A5C2FW36,1
A0A5C2GD96,homo sapiens,A0A5C2GD96,1
A0A5C2GGC1,homo sapiens,A0A5C2GGC1,1
A0A5C2GIM2,homo sapiens,A0A5C2GIM2,1
A0A5C2GLE5,homo sapiens,A0A5C2GLE5,1
A0A5C2GRV7,homo sapiens,A0A5C2GRV7,1
A0A5H2V0N5,homo sapiens,A0A5H2V0N5,1
A0A2U7NI11,homo sapiens,A0A2U7NI11,1
A0A2U8J8N0,homo sapiens,A0A2U8J8N0,1
A0A2X0SFU2,homo sapiens,A0A2X0SFU2,1
A0A342LH01,homo sapiens,A0A342LH01,1
A0A343DVU1,homo sapiens,A0A343DVU1,1
A0A343GUC2,homo sapiens,A0A343GUC2,1
A0A343LEV4,homo sapiens,A0A343LEV4,1
A0A343YS89,homo sapiens,A0A343YS89,1
A0A345AK79,homo sapiens,A0A345AK79,1
A0A3B3ISB4,homo sapiens,A0A3B3ISB4,1
A0A8V8TMY3,homo sapiens,A0A8V8TMY3,1
A0A8V8TNS8,homo sapiens,A0A8V8TNS8,1
A0A8V8TPX0,homo sapiens,A0A8V8TPX0,1
A0A3G9HRF1,homo sapiens,A0A3G9HRF1,1
A0A1W2PNU7,homo sapiens,A0A1W2PNU7,1
A0A1W2PQS5,homo sapiens,A0A1W2PQS5,1
A0A1W2PRJ1,homo sapiens,A0A1W2PRJ1,1
A0A1X8XL64,homo sapiens,A0A1X8XL64,1
A0A218MJE1,homo sapiens,A0A218MJE1,1
A0A218NI10,homo sapiens,A0A218NI10,1
A0A286YEV3,homo sapiens,A0A286YEV3,1
A0A288QRP5,homo sapiens,A0A288QRP5,1
A0A288QFJ4,homo sapiens,A0A288QFJ4,1
A0A288QYP1,homo sapiens,A0A288QYP1,1
A0A1L2BM25,homo sapiens,A0A1L2BM25,1
A0A1L2BM29,homo sapiens,A0A1L2BM29,1
A0A1L2BPI6,homo sapiens,A0A1L2BPI6,1
A0A1U9X935,homo sapiens,A0A1U9X935,1
A0A5C2GBL6,homo sapiens,A0A5C2GBL6,1
A0A5C2GJM0,homo sapiens,A0A5C2GJM0,1
A0A5C2GUL8,homo sapiens,A0A5C2GUL8,1
A0A5H2UDA3,homo sapiens,A0A5H2UDA3,1
A0A5H2UI80,homo sapiens,A0A5H2UI80,1
A0A5H2URA7,homo sapiens,A0A5H2URA7,1
A0A5H2UX34,homo sapiens,A0A5H2UX34,1
A0A5H2UXW3,homo sapiens,A0A5H2UXW3,1
A0A5H2UZ11,homo sapiens,A0A5H2UZ11,1
A0A6I8PRE0,homo sapiens,A0A6I8PRE0,1
A0A8D5XLR4,homo sapiens,A0A8D5XLR4,1
A0AAQ5BI56,homo sapiens,A0AAQ5BI56,1
A0A583ZB21,homo sapiens,A0A583ZB21,1
A0A590UK27,homo sapiens,A0A590UK27,1
A0A590UK45,homo sapiens,A0A590UK45,1
A0A5A4LIP0,homo sapiens,A0A5A4LIP0,1
A0A5A4LIS9,homo sapiens,A0A5A4LIS9,1
A0A5A4LK48,homo sapiens,A0A5A4LK48,1
A0A5A4M3N1,homo sapiens,A0A5A4M3N1,1
A0A5C2FXS2,homo sapiens,A0A5C2FXS2,1
A0A5C2FY68,homo sapiens,A0A5C2FY68,1
A0A5C2FZD4,homo sapiens,A0A5C2FZD4,1
A0A5C2G277,homo sapiens,A0A5C2G277,1
A0A5C2G328,homo sapiens,A0A5C2G328,1
A0A5C2G4F9,homo sapiens,A0A5C2G4F9,1
A0A5C2G5D1,homo sapiens,A0A5C2G5D1,1
A0A5C2G705,homo sapiens,A0A5C2G705,1
A0A5C2G731,homo sapiens,A0A5C2G731,1
A0A5C2G7A4,homo sapiens,A0A5C2G7A4,1
A0A5C2G7K9,homo sapiens,A0A5C2G7K9,1
A0A5C2G7Z4,homo sapiens,A0A5C2G7Z4,1
A0A5C2GA18,homo sapiens,A0A5C2GA18,1
A0A5C2GAX9,homo sapiens,A0A5C2GAX9,1
A0A5C2GCK8,homo sapiens,A0A5C2GCK8,1
A0A5C2GCM1,homo sapiens,A0A5C2GCM1,1
A0A5C2GH57,homo sapiens,A0A5C2GH57,1
A0A5C2GHA0,homo sapiens,A0A5C2GHA0,1
A0A5C2GKP0,homo sapiens,A0A5C2GKP0,1
A0A5C2GKW3,homo sapiens,A0A5C2GKW3,1
A0A5C2GL26,homo sapiens,A0A5C2GL26,1
A0A5C2GLC5,homo sapiens,A0A5C2GLC5,1
A0A5C2GLQ3,homo sapiens,A0A5C2GLQ3,1
A0A5C2GN51,homo sapiens,A0A5C2GN51,1
A0A5C2GNR2,homo sapiens,A0A5C2GNR2,1
A0A5C2GT55,homo sapiens,A0A5C2GT55,1
A0A5C2GUG7,homo sapiens,A0A5C2GUG7,1
A0A5C2GV63,homo sapiens,A0A5C2GV63,1
A0A5C2GV68,homo sapiens,A0A5C2GV68,1
A0A5C2GW96,homo sapiens,A0A5C2GW96,1
A0A5C2GX12,homo sapiens,A0A5C2GX12,1
A0A5C2GDI2,homo sapiens,A0A5C2GDI2,1
A0A5C2GDJ0,homo sapiens,A0A5C2GDJ0,1
A0A5C2GE92,homo sapiens,A0A5C2GE92,1
A0A5C2GJP1,homo sapiens,A0A5C2GJP1,1
A0A5C2GSU2,homo sapiens,A0A5C2GSU2,1
A0A7P0T9U8,homo sapiens,A0A7P0T9U8,1
A0A7P0Z445,homo sapiens,A0A7P0Z445,1
A0A7R6M8N5,homo sapiens,A0A7R6M8N5,1
A0A7R8RKB7,homo sapiens,A0A7R8RKB7,1
A0A7P0TAT5,homo sapiens,A0A7P0TAT5,1
A0A7S5BZC6,homo sapiens,A0A7S5BZC6,1
A0A3Q9X1I8,homo sapiens,A0A3Q9X1I8,1
A0A7I2V3T3,homo sapiens,A0A7I2V3T3,1
A0A7I2YQV1,homo sapiens,A0A7I2YQV1,1
A0A6Q8PFI8,homo sapiens,A0A6Q8PFI8,1
A0A7L5NSL0,homo sapiens,A0A7L5NSL0,1
A0A2I2JL02,homo sapiens,A0A2I2JL02,1
A0A2I4PZH5,homo sapiens,A0A2I4PZH5,1
A0A2I4PZT1,homo sapiens,A0A2I4PZT1,1
A0A2I4Q0G8,homo sapiens,A0A2I4Q0G8,1
A0A2R3U9Y2,homo sapiens,A0A2R3U9Y2,1
A0A2R8YD43,homo sapiens,A0A2R8YD43,1
A0A2R8YE27,homo sapiens,A0A2R8YE27,1
A0A2S1PH13,homo sapiens,A0A2S1PH13,1
A0A9Y1QPY6,homo sapiens,A0A9Y1QPY6,1
A0A5P8DHZ8,homo sapiens,A0A5P8DHZ8,1
A0A5P8I419,homo sapiens,A0A5P8I419,1
A0A7S5BZ63,homo sapiens,A0A7S5BZ63,1
A0A7S5BZU1,homo sapiens,A0A7S5BZU1,1
A0A7S5C0C8,homo sapiens,A0A7S5C0C8,1
A0A7S5C0Z2,homo sapiens,A0A7S5C0Z2,1
A0A7S5C130,homo sapiens,A0A7S5C130,1
A0A7S5C1H9,homo sapiens,A0A7S5C1H9,1
A0A7S5C2S2,homo sapiens,A0A7S5C2S2,1
A0A7S5C2W0,homo sapiens,A0A7S5C2W0,1
A0A7S5C3F0,homo sapiens,A0A7S5C3F0,1
A0A7S5C534,homo sapiens,A0A7S5C534,1
A0A7S5DJP9,homo sapiens,A0A7S5DJP9,1
A0A7S5ETK7,homo sapiens,A0A7S5ETK7,1
A0A7S5EWG7,homo sapiens,A0A7S5EWG7,1
A0A7S5C0G9,homo sapiens,A0A7S5C0G9,1
A0A7S5C0N2,homo sapiens,A0A7S5C0N2,1
A0A7S5C199,homo sapiens,A0A7S5C199,1
A0A7S5C4X3,homo sapiens,A0A7S5C4X3,1
A0A7T0PWX7,homo sapiens,A0A7T0PWX7,1
A0A7T8IGG6,homo sapiens,A0A7T8IGG6,1
A0A649YED8,homo sapiens,A0A649YED8,1
A0A649YES9,homo sapiens,A0A649YES9,1
A0A411NQA4,homo sapiens,A0A411NQA4,1
A0A6B7G1R7,homo sapiens,A0A6B7G1R7,1
A0A6B7G1T3,homo sapiens,A0A6B7G1T3,1
A0A6B7HFR6,homo sapiens,A0A6B7HFR6,1
A0A6B7HFZ1,homo sapiens,A0A6B7HFZ1,1
A0A6C1I614,homo sapiens,A0A6C1I614,1
A0A6J7ZC34,homo sapiens,A0A6J7ZC34,1
A0A858LH14,homo sapiens,A0A858LH14,1
A0A8A9WNF9,homo sapiens,A0A8A9WNF9,1
A0A494C058,homo sapiens,A0A494C058,1
A0A494C0A8,homo sapiens,A0A494C0A8,1
A0A494C0C1,homo sapiens,A0A494C0C1,1
A0A4P2SRE7,homo sapiens,A0A4P2SRE7,1
A0A4P2SRT2,homo sapiens,A0A4P2SRT2,1
A0A4P2SSB7,homo sapiens,A0A4P2SSB7,1
A0A6Q8PH51,homo sapiens,A0A6Q8PH51,1
A0A4P8DKR4,homo sapiens,A0A4P8DKR4,1
A0A2R8Y2X9,homo sapiens,A0A2R8Y2X9,1
A0A2R8Y358,homo sapiens,A0A2R8Y358,1
A0A2R8Y7A6,homo sapiens,A0A2R8Y7A6,1
A0A2R8Y7L7,homo sapiens,A0A2R8Y7L7,1
A0A2R8Y815,homo sapiens,A0A2R8Y815,1
A0A2R8YGD1,homo sapiens,A0A2R8YGD1,1
A0A2U7MZK9,homo sapiens,A0A2U7MZK9,1
A0A2U7N3C7,homo sapiens,A0A2U7N3C7,1
A0A2U8J925,homo sapiens,A0A2U8J925,1
A0A2X0U2G7,homo sapiens,A0A2X0U2G7,1
A0A343F3W6,homo sapiens,A0A343F3W6,1
A0A343GC47,homo sapiens,A0A343GC47,1
A0A343GG87,homo sapiens,A0A343GG87,1
A0A343JIX9,homo sapiens,A0A343JIX9,1
A0A343UGE8,homo sapiens,A0A343UGE8,1
A0A345AL48,homo sapiens,A0A345AL48,1
A0A346XLP5,homo sapiens,A0A346XLP5,1
A0A348GSI0,homo sapiens,A0A348GSI0,1
A0A384MTW7,homo sapiens,A0A384MTW7,1
A0A3B3ITU2,homo sapiens,A0A3B3ITU2,1
A0A3G1GLZ3,homo sapiens,A0A3G1GLZ3,1
A0A3S6RHN7,homo sapiens,A0A3S6RHN7,1
A0A1S5QQY5,homo sapiens,A0A1S5QQY5,1
A0A1S5QR09,homo sapiens,A0A1S5QR09,1
A0A1S5QRF5,homo sapiens,A0A1S5QRF5,1
A0A1S5QRH4,homo sapiens,A0A1S5QRH4,1
A0A1S5QRN7,homo sapiens,A0A1S5QRN7,1
A0A1S5QQX0,homo sapiens,A0A1S5QQX0,1
A0A1S6LZ79,homo sapiens,A0A1S6LZ79,1
A0A1W2PNV5,homo sapiens,A0A1W2PNV5,1
A0A1W2PPN1,homo sapiens,A0A1W2PPN1,1
A0A1W2PR09,homo sapiens,A0A1W2PR09,1
A0A1W2PRA9,homo sapiens,A0A1W2PRA9,1
A0A1Z4EAV6,homo sapiens,A0A1Z4EAV6,1
A0A6Q8PHM8,homo sapiens,A0A6Q8PHM8,1
A0A223G1B4,homo sapiens,A0A223G1B4,1
A0A286YF44,homo sapiens,A0A286YF44,1
A0A669KB99,homo sapiens,A0A669KB99,1
A0A6B7HFN9,homo sapiens,A0A6B7HFN9,1
A0A6B7HGH2,homo sapiens,A0A6B7HGH2,1
A0A6B9RW39,homo sapiens,A0A6B9RW39,1
A0A6B9VTX5,homo sapiens,A0A6B9VTX5,1
A0A6H0WB77,homo sapiens,A0A6H0WB77,1
A0A7P0T9Q7,homo sapiens,A0A7P0T9Q7,1
A0A7S5C0N3,homo sapiens,A0A7S5C0N3,1
A0A6I8PS38,homo sapiens,A0A6I8PS38,1
A0A7D5TJE2,homo sapiens,A0A7D5TJE2,1
A0A7D5Y2H4,homo sapiens,A0A7D5Y2H4,1
A0A7D7L8Y5,homo sapiens,A0A7D7L8Y5,1
A0A8I5KPW0,homo sapiens,A0A8I5KPW0,1
A0A6Q8PH95,homo sapiens,A0A6Q8PH95,1
A0A7D5PJL8,homo sapiens,A0A7D5PJL8,1
A0A7D9BVP8,homo sapiens,A0A7D9BVP8,1
A0A7D9FYP3,homo sapiens,A0A7D9FYP3,1
A0A804DAZ0,homo sapiens,A0A804DAZ0,1
A0A804HJK0,homo sapiens,A0A804HJK0,1
A0A804HLL8,homo sapiens,A0A804HLL8,1
A0A8I5KRD1,homo sapiens,A0A8I5KRD1,1
A0A8I5KY03,homo sapiens,A0A8I5KY03,1
A0A858B7E2,homo sapiens,A0A858B7E2,1
A0A858LGU1,homo sapiens,A0A858LGU1,1
A0A4Y7LKT8,homo sapiens,A0A4Y7LKT8,1
A0A5A4M270,homo sapiens,A0A5A4M270,1
A0A5C2GMD7,homo sapiens,A0A5C2GMD7,1
A0A5C2GWF1,homo sapiens,A0A5C2GWF1,1
A0A5H2UGC5,homo sapiens,A0A5H2UGC5,1
A0A5H2UT07,homo sapiens,A0A5H2UT07,1
A0A5H2UTN3,homo sapiens,A0A5H2UTN3,1
A0AAQ5BHR8,homo sapiens,A0AAQ5BHR8,1
A0AAQ5BHY5,homo sapiens,A0AAQ5BHY5,1
A0AAQ5BI48,homo sapiens,A0AAQ5BI48,1
A0A5C2GV10,homo sapiens,A0A5C2GV10,1
A0A5C2GY67,homo sapiens,A0A5C2GY67,1
A0A5H2UF09,homo sapiens,A0A5H2UF09,1
A0A5H2UJK4,homo sapiens,A0A5H2UJK4,1
A0A5H2UUS0,homo sapiens,A0A5H2UUS0,1
A0A5H2UXG0,homo sapiens,A0A5H2UXG0,1
A0A5H2UZH1,homo sapiens,A0A5H2UZH1,1
A0A7S5C4W7,homo sapiens,A0A7S5C4W7,1
A0A5A4LHS2,homo sapiens,A0A5A4LHS2,1
A0A5A4LHX6,homo sapiens,A0A5A4LHX6,1
